# Column descriptions:
# id	Object ID, according to EcoCyc
# protein-count-avg	A floating point number
# protein-count-std	A floating point number
# protein-concentration-avg	A floating point number in mM units
# protein-concentration-std	A floating point number in mM units
# relative-protein-count-to-protein-rna-counts	A floating point number
# relative-protein-mass-to-total-protein-mass	A floating point number
# relative-protein-mass-to-total-cell-dry-mass	A floating point number
# validation-count	A floating point number
id	protein-count-avg	protein-count-std	protein-concentration-avg	protein-concentration-std	relative-protein-count-to-protein-rna-counts	relative-protein-mass-to-total-protein-mass	relative-protein-mass-to-total-cell-dry-mass	validation-count
EG12242-MONOMER	5.0449398176514535	8.623793423856014	5.894572340549563e-6	0.000010084269540952931	283.33851606265006	1.1228592722192512e-6	4.920176434846163e-7	793.0
EG12243-MONOMER	7.293294548474627	11.42841604561964	8.464640460238862e-6	0.000013042407144132129	122.58808635850411	1.8280354262469002e-6	8.010137199568609e-7	NaN
EG12244-MONOMER	9.066079465534333	16.042263697354233	0.000010501927100396019	0.000018388552423376104	623.9527878957691	3.711614826718835e-6	1.626365855229079e-6	156.0
TREHALACYTO-MONOMER	22.0290886440295	15.833253387030464	0.000025391123565162152	0.000017275467496826942	137.96636877063705	0.00001113559615563502	4.879426936968888e-6	20.0
EG12246-MONOMER	30.39327276761451	33.870384018009446	0.00003509186468432398	0.000037900534624227395	588.7582018927445	5.454309871165813e-6	2.389984885943817e-6	NaN
EG12247-MONOMER	13.312612339366156	14.74872991711283	0.000015536659350379394	0.000017024712910669685	150.57823724442807	3.5229906596200193e-6	1.5437139855813515e-6	9.0
EG12248-MONOMER	91.7725060406264	62.27847238254217	0.00010499424478289075	0.0000664197422125728	548.412392954457	0.00002763062501783008	0.000012107265216246357	NaN
YHJE-MONOMER	979.0154236987971	426.4384839950164	0.0011303528543234146	0.0004412132285432424	546.9391194582331	0.0003669970385988049	0.00016081179767107857	NaN
EG12251-MONOMER	188.11241366535236	110.86150904222764	0.0002171265874688613	0.0001192965819028134	469.22749614103503	0.00011120945947064907	0.000048730074672494285	46.0
EG12252-MONOMER	1826.7774179299226	513.1389972588885	0.0021069294381086123	0.0004282455941423737	651.4759153083018	0.00042928285410342656	0.00018810437201704488	NaN
DEOXYGLUCONOKIN-MONOMER	436.99197365126605	157.3712116552331	0.0005028694511241589	0.00015024388490753878	1310.298442964654	0.00011779015592442735	0.000051613622808741356	NaN
EG12254-MONOMER	76.36267371253743	52.47870909683206	0.00008901360186825539	0.00006127640404035651	497.48296577240836	0.00003366211168818586	0.000014750159060273739	NaN
EG12256-MONOMER	23.819556769674527	25.863543865412687	0.000027157819669076415	0.00002755885229562684	262.4130785791173	0.000014065274719971335	6.163161754906684e-6	NaN
EG12257-MONOMER	3.7951520283680438	7.647269319182295	4.435226715956412e-6	8.74261164586896e-6	107.61298701298702	3.848249219373652e-6	1.6862366988478937e-6	NaN
EG12258-MONOMER	5.14747677895684	10.57791208723074	5.9570012050292e-6	0.000012052239768312691	145.95867243867244	1.7043443002818287e-6	7.468143934490864e-7	NaN
EG12259-MONOMER	12.730975843601211	23.810594605611342	0.000014780945493449129	0.000027017599646636947	360.9916883116883	8.694235376372825e-6	3.8096645836382873e-6	NaN
EG12260-MONOMER	1.9696391094681602	3.461220507802115	2.2961048912914064e-6	3.922377650944793e-6	55.849870129870126	1.560848560943375e-6	6.839370255845915e-7	NaN
EG12262-MONOMER	16.23132901923026	17.624656077655736	0.000018854015650453565	0.000019896369448265967	181.3494507493916	9.038704954432148e-7	3.9606052351002575e-7	NaN
EG12263-MONOMER	101.69746588852678	47.13726277020913	0.00011679477425559831	0.000047003712253969566	254.4765106482684	0.00004797888748846769	0.000021023524268034884	NaN
EG12264-MONOMER	223.065578709311	104.18301749942988	0.00025638269501139803	0.00010358586353340089	558.1746764260937	0.000013059576525665129	5.722482083053155e-6	NaN
EG12265-MONOMER	119.1353263159609	60.92140685949126	0.00013648331826510016	0.00006068063234946793	298.11108734075987	0.0000586686727028869	0.000025707604509150124	NaN
YHJV-MONOMER	81.83673922203653	49.8600050293532	0.00009437045542871948	0.00005474046505431814	560.2640996697187	0.000030711738042352884	0.000013457356013144956	NaN
EG12267-MONOMER	11.96891036667162	9.44146636736176	0.000013983001329092587	0.000010916120819212211	184.98697498820198	6.063809078824826e-6	2.6570569681517935e-6	NaN
YHJX-MONOMER	16.761432407070025	37.90150033520879	0.000019241489660244617	0.00004321578287147524	676.3179466119096	5.716845094668463e-6	2.5050233107895074e-6	NaN
EG12269-MONOMER	116.28738318232615	75.37309718967013	0.00013366325585866375	0.00007949400320035214	634.7937172891225	0.00002394909765251864	0.000010494083169733436	NaN
EG12270-MONOMER	136.25938358130267	84.36426968596726	0.0001557016611107774	0.00008784313905682525	628.8954696630904	0.00001850233510450733	8.107405391140442e-6	NaN
EG12271-MONOMER	295.38851151230415	205.79276809871783	0.0003396878154792573	0.0002248859819509958	2156.2553716306575	0.000052078938970222184	0.000022820096392546453	NaN
MONOMER-43	3337.516466940929	1031.0294056941575	0.003841073611821952	0.0008878734952108667	1530.005456245521	0.0009375686105925424	0.00041082645866846826	NaN
EG12273-MONOMER	854.8953989459692	273.4792016029179	0.0009846850662953775	0.0002458752356841651	803.716754156149	0.0001741797570222497	0.00007632257729272822	NaN
EG12274-MONOMER	28.985229727006434	46.86983815336048	0.000033226462444011344	0.000052735940912835536	708.4882575380634	8.648415412052116e-6	3.789587062414218e-6	NaN
XYLG-MONOMER	14.275871895972983	32.66277050861037	0.000016432538882548747	0.00003651414959860543	589.8336417157275	6.399271316770979e-6	2.8040507579132887e-6	0.0
XYLH-MONOMER	15.033843792556645	34.30496786190737	0.00001726753696943542	0.000038201324164097274	621.15063078217	4.898922508779068e-6	2.1466236847466416e-6	NaN
EG12277-MONOMER	85.49354614794294	62.426178165491194	0.00009888911668859965	0.00006871248640723569	632.3672458443749	0.000011852310900929246	5.193479025912663e-6	NaN
EG12278-MONOMER	125.02448209389382	48.92197525542473	0.0001436870407317374	0.00004735475288838993	405.0406694935932	0.000030834685880744856	0.000013511229643807137	NaN
EG12279-MONOMER	5.389657551953458	15.006266500625449	6.104410394184142e-6	0.000016717793511222417	770.3540878673261	1.5646423171602852e-6	6.855993843858954e-7	4.0
EG12280-MONOMER	4.526596058682116	11.231691065060044	5.1479591066879044e-6	0.000012495759445348691	646.995053826011	6.304786604597461e-7	2.762649180191927e-7	0.0
MONOMER0-422	4.518433325123103	11.924553850931044	5.136543876663993e-6	0.000013311058872851332	645.8283386674425	6.284371999026205e-7	2.7537038507331555e-7	22.0
EG12282-MONOMER	4.054781916593555	11.924315916339626	4.598003987468358e-6	0.000013303404851378643	579.5577538551062	1.4605629508037088e-6	6.399935940281028e-7	485.0
EG12283-MONOMER	3.6997152203429162	11.176993303934719	4.187056139678569e-6	0.000012499961756547569	528.8073901658423	1.0565499592042106e-6	4.629620416492569e-7	127.0
LYXK-MONOMER	3.2553938162713205	9.367776367631604	3.6785486178240407e-6	0.000010323657893249765	465.2996799534478	1.4251496485124215e-6	6.244760933292572e-7	103.0
EG12285-MONOMER	2.9107575057454653	9.892162306355843	3.3162251913728327e-6	0.00001117828948074448	416.0401512947338	5.416668927524181e-7	2.373491271073906e-7	NaN
EG12286-MONOMER	3.0096344683129197	10.192402308267711	3.4105245588215006e-6	0.000011462585429758886	430.1728251382019	7.753703531444048e-7	3.3975396865890894e-7	NaN
EG12287-MONOMER	2.506205509539813	9.342675471996754	2.826291535678587e-6	0.000010421029676989353	358.21675880128015	5.084092187026878e-7	2.2277618567245304e-7	107.0
EG12288-MONOMER	13.804776318708944	35.461212529619175	0.000015714573768666773	0.00003960323620993812	592.1324543787654	3.0029440262581946e-6	1.3158384847244362e-6	170.0
EG12289-MONOMER	28.110540918500906	41.79318120517794	0.000031707064653404964	0.00004517658117014233	581.3791942070476	8.317236487304869e-6	3.6444701469134373e-6	NaN
EG12290-MONOMER	5.4502694109193355	25.77927975902602	6.1444571370378844e-6	0.000028067715744338635	720.7222072678331	1.8077543650758031e-6	7.921269073600798e-7	NaN
EG12291-MONOMER	5.966374016044555	28.04178675731166	6.732516195499133e-6	0.000030393926196743692	788.9698519515478	5.877943204680719e-7	2.575613735092099e-7	NaN
ALDDEHYDROGB-MONOMER	15.534687546436997	43.94446642275738	0.000017390896101724122	0.00004680204889879109	652.1555289694069	6.943189156050753e-6	3.0423862111199512e-6	754.0
EG12293-MONOMER	3.0931813694257793	10.339668327564864	3.5185253466023634e-6	0.000011138871520494113	724.974713740458	9.906619911547165e-7	4.3409106593951374e-7	NaN
GRXC-MONOMER	1850.616430910908	503.2483826242425	0.0021298409874753667	0.00037503213647487006	694.7234267575207	0.00013425671652562965	0.00005882898678510812	NaN
EG12295-MONOMER	1991.232436382586	520.70464063497	0.0022927775926876734	0.0003746345943225303	710.5637857631098	0.0002466304829036215	0.00010806924074276914	NaN
PGMI-MONOMER	2689.1578562748214	590.3783391853585	0.003100428601875133	0.00032392463193913005	308.0074386633768	0.0011993173292418919	0.0005255202505988109	NaN
EG12297-MONOMER	871.1756901173927	197.22989624977305	0.0010043553571352697	0.00011854523613963486	99.78164439575228	0.00032239918718792614	0.00014126978532941708	140.0
EG12298-MONOMER	2384.1592425146105	532.3713335331131	0.0027494282007719086	0.0003147538098970255	273.07388442781513	0.0006693635737600518	0.0002933036190233772	NaN
PD01352	76.51219015708682	43.319270230713116	0.00008817419778647254	0.00004789189213851423	468.55084766891054	0.00001439129943657079	6.306020184941257e-6	706.0
DTMPKI-MONOMER	1229.5274326879821	301.63724676150014	0.0014159644710664274	0.00019340849179737678	404.68943684478177	0.00023210754209687445	0.00010170553757088402	NaN
EG12303-MONOMER	1709.3775742635728	494.5117733980759	0.001967549772515177	0.00040432382171111874	562.6283964819633	0.000404360595399005	0.0001771838663923034	58.0
SAPD-MONOMER	53.03937246695721	43.09585601872407	0.00006086074128929933	0.00004698653020200295	241.42210012323144	0.00001586293603932363	6.950866063019177e-6	82.0
SAPF-MONOMER	70.54145182664064	56.93857403828657	0.00008088877192120892	0.0000617992707148475	321.08723489024993	0.00001712366642486591	7.503296459873791e-6	NaN
EG12308-MONOMER	33.81008311331951	46.23306898745292	0.000038462441434364626	0.00005028209327986788	454.28149444778734	8.24404284475345e-6	3.6123979501411486e-6	70.0
EG12309-MONOMER	165.12838493904414	136.6138371923032	0.00019026771753710082	0.0001474444667176655	1155.5294008717701	0.0000331062269517066	0.000014506579918293616	NaN
EG12310-MONOMER	520.3462566436713	331.13042841048264	0.000594293967467661	0.0003416045241197881	929.0645196462906	0.00019075420751448095	0.0000835852167659032	304.0
EG12311-MONOMER	654.2517032836173	206.6405545831228	0.0007566380438828721	0.00019562424063725482	448.57179602768423	0.000040092974865604916	0.000017568052828806374	122.0
EG12312-MONOMER	78.92495984790038	35.824160596398464	0.00009091637812670178	0.00003637349847214176	153.56151183422577	0.00001417214343741123	6.209989790990919e-6	114.0
EG12313-MONOMER	408.7364882332466	185.15238838329114	0.0004701926767318715	0.0001861211777236736	795.2641749310858	0.00009180424169593805	0.00004022704160589393	41.0
EG12314-MONOMER	844.7761863953084	507.5986908171685	0.0009692111568472191	0.0005290743910535509	1132.7283458979077	0.000048969300649831736	0.000021457506301034773	NaN
EG12315-MONOMER	12.408171283055509	22.985663755230497	0.000013816984850152877	0.000024208559482375785	624.8053505535055	6.8334614794996076e-6	2.9943054282672313e-6	NaN
ACONITATEDEHYDRB-MONOMER	1827.6694459315593	635.5063007745964	0.0020937456093226953	0.00054864303640454	479.32915623415107	0.001356377388339554	0.0005943412703603126	NaN
EG12318-MONOMER	370.8038175537448	231.8765519344633	0.00042748520895276673	0.0002492411861104316	1276.246722856282	0.0001664771138516309	0.0000729474113790867	NaN
EG12319-MONOMER	10691.422982267937	2412.6567554731973	0.012276221897590851	0.0008968170113559667	1014.3204281738188	0.002129895878564391	0.0009332837845010241	NaN
YADG-MONOMER	235.1205397582121	112.89091328457238	0.00027028604960406435	0.0001138910107476388	778.4536080389818	0.00006468067884552042	0.000028341962320585636	NaN
YADH-MONOMER	174.49430338906112	82.4854676591524	0.00020073277258350438	0.00008371537820540339	577.7280036663365	0.00003951450678344677	0.000017314578052709107	NaN
AGAX-MONOMER	46.8267179907869	33.212572521990275	0.00005415280428817625	0.00003699883395445448	621.3925715829281	6.1477633348762835e-6	2.6938442809031964e-6	29.0
EG12323-MONOMER	43.16363329173935	52.30288073892575	0.000049725868634002396	0.00005871454564971481	602.6213374257538	0.000011963112599069688	5.242030426575192e-6	31.0
EG12325-MONOMER	9.286967921067792	18.381307047620695	0.000010579077368016387	0.000020469363294617283	539.5326395458845	1.5565186464256753e-6	6.820397314265464e-7	24694.0
EG12326-MONOMER	10.54460089118323	21.526397391255284	0.000012004910148576735	0.000024106464286199346	612.5956717123935	1.7622765544112213e-6	7.721993119902676e-7	102.0
EG12327-MONOMER	10.453516183993306	20.913274091804436	0.000011960219369286119	0.00002335381439598396	607.3040444654682	1.6854744002920609e-6	7.385459274396228e-7	9.0
EG12328-MONOMER	1.573465619828318	5.408788119755266	1.7795540871116104e-6	5.904672081767691e-6	1204.01246105919	2.5129433881687173e-7	1.1011286228356459e-7	48.0
EG12329-MONOMER	21.649637562416412	19.271130964990174	0.000024838301238044713	0.000020866799066347446	169.09986485412193	0.00001532230654208154	6.713971504802993e-6	NaN
EG12330-MONOMER	26.722381564028606	12.638128465555804	0.00003076485421295172	0.000013164532122739258	140.35064254709516	4.230718950231099e-6	1.8538283644612955e-6	67.0
YADQ-MONOMER	21.33613566829582	11.589151846195142	0.00002447237343425287	0.000011822410661340882	191.3734891363885	8.530333293253178e-6	3.737845506489497e-6	NaN
EG12332-MONOMER	1880.2890442273597	561.1011353890428	0.002157612641475783	0.00043237799972522536	1297.3623886391183	0.00018050702099607085	0.00007909507566997518	NaN
EG12333-MONOMER	20.33341204298361	17.818564130869216	0.00002319259002896361	0.00001932079775472807	197.05142823325178	3.5725434670181916e-6	1.5654271745154454e-6	NaN
EG12334-MONOMER	17.734424140521153	14.51424215186187	0.000020306158741556024	0.00001566877651916751	171.86459401878008	4.1353426331918225e-6	1.8120361008046407e-6	NaN
EG12335-MONOMER	18.93721209061652	36.51072525635712	0.000021712806066358065	0.00004007233202005386	703.975633749527	6.568007785986796e-6	2.877988179999491e-6	NaN
EG12336-MONOMER	1337.2495353755774	410.07101034430406	0.0015312598966596798	0.00031378548038517453	846.9825209897682	0.00016027712048377894	0.00007023068079499342	3.0
EG12337-MONOMER	41.206517159043024	50.193855136742194	0.00004786008577355454	0.000055644155393895754	573.9110342481288	9.768746831414138e-6	4.280497044202786e-6	NaN
EG12338-MONOMER	58.15498405111785	67.84173622850692	0.00006614415365627157	0.00007211121245771859	614.6788372993675	0.000020213070312910243	8.85702017073876e-6	78.0
EG12339-MONOMER	58.592325401979004	69.92184132991392	0.00006677291435036093	0.00007450762515908692	619.3013899049013	6.1331152135064925e-6	2.6874257257590626e-6	NaN
YAGC-MONOMER	23.4437799359602	36.3334487890168	0.000027316857169980266	0.000041565232028278304	555.8627829528452	7.26875243009175e-6	3.185042444952529e-6	NaN
EG12341-MONOMER	222.55170511565228	80.24528094321937	0.0002561076175784506	0.00007424953681209041	323.1959601274691	0.0000429585414674976	0.000018823694886180914	NaN
EG12342-MONOMER	31.9609064094761	31.381484806258513	0.000036874456253409876	0.00003511817811477875	200.83679551792065	0.000012624621915313086	5.531892444883079e-6	166.0
YJJK-MONOMER	1465.2489043413123	442.09688235543894	0.0016837502855215837	0.00036108912807629917	1083.2297944190204	0.0007262422380865257	0.00031822687261254094	NaN
EG12344-MONOMER	81.04011749450899	86.3316402178314	0.0000930115649978173	0.00009521459743989684	701.5988474552377	0.000023792529444867744	0.00001042547767082639	NaN
EG12345-MONOMER	1901.0369806435328	613.3626624151964	0.002189458316007724	0.0005366816002404115	1480.7367773482713	0.00041118379197554116	0.00018017367391643283	NaN
EG12347-MONOMER	346.5200516226741	139.9690768514968	0.0004001863180846095	0.000140835381910884	535.2029635265526	0.00007615022843266034	0.00003336772191425326	NaN
EG12352-MONOMER	2191.2239560963	739.8890470338721	0.0025212827165181258	0.0006642047440891327	1502.1372801294976	0.00017807855787248253	0.00007803096484779203	NaN
EG12354-MONOMER	17.290224872113782	14.755567290437256	0.000020072862986625988	0.00001668481038097567	114.72566419492956	2.146601205783787e-6	9.40603771907711e-7	NaN
EG12356-MONOMER	18.191722458916615	33.810704920206334	0.000020662673286925185	0.000036887080799275386	644.4660705271508	8.708910611559266e-6	3.816095019591089e-6	NaN
EG12357-MONOMER	10.304349861681361	26.18712310416821	0.000011893307206387527	0.000028553992475499004	471.8132165159848	5.133842875271437e-6	2.2495617536461156e-6	NaN
YCBE-MONOMER	11.404930616764748	24.136240563860653	0.000013501871999960075	0.00002813264070905782	537.9502640422468	2.511574058130905e-6	1.1005286059368004e-6	NaN
EG12359-MONOMER	11.968484927441237	24.55962814082424	0.000013522933730214006	0.000026646086388300168	648.1042768959435	1.8836523165631142e-6	8.253840858507472e-7	NaN
EG12360-MONOMER	230.4540047266502	80.43472312986803	0.0002651836698636127	0.0000728138498267772	130.71124111559084	0.00001699545808991056	7.44711776998762e-6	NaN
KDUD-MONOMER	41.540910358529246	63.533401062564245	0.000048502715964698976	0.0000730902216782826	619.4719060194883	8.926394765509125e-6	3.911392839691167e-6	NaN
